0.3 0.2766402535657686
0.305 0.2950860877215031
0.31 0.2988840984022318
0.315 0.2977299731098743
0.32 0.31775184275184276
0.325 0.3112260607180245
0.33 0.32951568687176364
0.335 0.34283175355450235
0.34 0.3608617594254937
0.34500000000000003 0.3769413159454653
0.35000000000000003 0.3741424177903951
0.35500000000000004 0.3924443677764361
0.36000000000000004 0.40113091158327624
0.36500000000000005 0.4112487976008601
0.37000000000000005 0.40988372093023256
0.37500000000000006 0.43248618784530385
0.38000000000000006 0.4339477303988996
0.38500000000000006 0.46470305746758445
0.39000000000000007 0.45937921727395414
0.3950000000000001 0.4814972126360499
0.4000000000000001 0.49571952710966166
