0.3 0.2678073138493171
0.31 0.293892854567741
0.32 0.30082113530881827
0.33 0.32633919266310013
0.34 0.35095238095238096
0.35000000000000003 0.3606214116852415
0.36000000000000004 0.3736234398985517
0.37000000000000005 0.4171919770773639
0.38000000000000006 0.42950472872075657
0.39000000000000007 0.451569643401402
0.4000000000000001 0.4811126171253462
0.4100000000000001 0.5052601809954751
0.4200000000000001 0.5536080846360335
0.4300000000000001 0.5712919623534148
0.4400000000000001 0.6072931939649057
0.4500000000000001 0.6567637486439122
0.46000000000000013 0.698823975720789
0.47000000000000014 0.7592130784150735
0.48000000000000015 0.7938405025553663
0.49000000000000016 0.8917950913242009
